data_inversa;horario;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;latitude;longitude
11/01/2023;17:40:00;AGUA CLARA;Acostamento em desnível;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Decrescente;Garoa/Chuvisco;Simples;"Reta;Aclive";-20,50995218;-52,65413403
11/01/2023;22:30:00;CAAPORA;Manobra de mudança de faixa;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;"Curva;Declive";-7,46746892;-34,9772648
11/01/2023;18:00:00;PESCARIA BRAVA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Curva";-28,42944906;-48,87268066
11/01/2023;18:00:00;BOM JESUS DE GOIAS;Demais falhas na via;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;"Reta;Ponte;Declive";-18,23703512;-49,71736106
12/01/2023;07:30:00;NOVO HAMBURGO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-29,6961491;-51,14455767
12/01/2023;07:25:00;CONGONHAS;Velocidade Incompatível;Derramamento de carga;Sem Vítimas;Pleno dia;Crescente;Nublado;Simples;Curva;-20,50868132;-43,83903265
12/01/2023;04:20:00;ITAPERUNA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-21,25281194;-41,78347349
12/01/2023;08:30:00;SERRA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-20,190199;-40,26828891
12/01/2023;09:40:00;SAO JOSE;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-27,54836599;-48,61977975
12/01/2023;07:30:00;ABADIANIA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nevoeiro/Neblina;Simples;Reta;-16,15873679;-48,8884715
12/01/2023;12:25:00;LUZIANIA;Chuva;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;-16,384471;-47,826294
04/01/2023;15:05:00;COXIM;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Reta;-17,98835701;-54,67877459
12/01/2023;13:50:00;CUMARI;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Em Obras;Curva";-18,3829;-48,0674
12/01/2023;13:30:00;AFRANIO;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Curva;-8,62237203;-40,99588613
12/01/2023;08:45:00;ROSARIO OESTE;Desvio temporário;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-15,06720104;-56,51751552
12/01/2023;17:00:00;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;-24,95016699;-48,42400302
12/01/2023;17:10:00;GOIANIA;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-16,589;-49,1945
12/01/2023;15:00:00;CASCAVEL;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;-25,08851877;-53,17894042
12/01/2023;17:30:00;NOVA OLINDA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-7,53590795;-48,40763309
12/01/2023;17:10:00;ROMARIA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-18,93205374;-47,64765491
12/01/2023;20:20:00;UBERABA;Condutor deixou de manter distância do veículo da frente;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;"Reta;Aclive";-19,85630175;-47,86944462
12/01/2023;16:26:00;PORTO VELHO;Pista esburacada;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-9,655162136;-65,54602403
12/01/2023;22:30:00;JANGADA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;"Aclive;Reta";-15,43256174;-56,33922156
12/01/2023;22:35:00;CHOPINZINHO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Curva;-25,89790453;-52,37090248
13/01/2023;06:50:00;SERRA;Manobra de mudança de faixa;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-20,14854215;-40,27970926
13/01/2023;07:40:00;SERRA;Trafegar com motocicleta (ou similar) entre as faixas;Tombamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;-20,21828666;-40,34895595
13/01/2023;08:28:00;ATILIO VIVACQUA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;"Aclive;Curva";-21,03366189;-41,18125221
13/01/2023;09:57:00;VOLTA REDONDA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-22,48082784;-44,04047201
13/01/2023;11:10:00;ENTRE-IJUIS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Reta;-28,3758448;-54,20834541
13/01/2023;13:20:00;ARUJA;Chuva;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Aclive;-23,40809408;-46,33859597
13/01/2023;10:20:00;GENERAL CARNEIRO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Aclive;Reta";-26,60680433;-51,4718586
13/01/2023;16:00:00;RIO VERDE;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive";-17,88924191;-50,67112898
13/01/2023;16:10:00;DELTA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";-19,887439;-47,848374
13/01/2023;17:05:00;LINDOESTE;Ausência de sinalização;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;-25,242274;-53,582909
13/01/2023;18:45:00;SAO LEOPOLDO;Acessar a via sem observar a presença dos outros veículos;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Dupla;Viaduto;-29,76733091;-51,1535296
13/01/2023;16:20:00;FAXINAL DOS GUEDES;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-26,85758;-52,263203
13/01/2023;20:06:00;CARIACICA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-20,29755744;-40,39445616
13/01/2023;21:44:00;SABARA;Problema com o freio;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;"Curva;Declive";-19,80043184;-43,75031407
13/01/2023;16:30:00;ITAMONTE;Chuva;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;-22,36470902;-44,77070101
13/01/2023;20:47:00;CANAPOLIS;Pista esburacada;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Declive;Reta";-18,790305;-49,084302
13/01/2023;20:50:00;CATANDUVAS;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;"Curva;Declive";-27,059665;-51,677769
14/01/2023;09:15:00;CARATINGA;Condutor deixou de manter distância do veículo da frente;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-19,794033;-42,13731414
14/01/2023;11:05:00;NOVA LIMA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-20,03972326;-43,96703232
14/01/2023;10:00:00;SANTOS DUMONT;Demais falhas mecânicas ou elétricas;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;-21,38296999;-43,57033542
14/01/2023;09:00:00;FREDERICO WESTPHALEN;Carga excessiva e/ou mal acondicionada;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-27,305323;-53,370804
14/01/2023;10:30:00;JOINVILLE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;-26,38024804;-48,8516736
14/01/2023;15:45:00;DOURADOS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-22,2242568;-54,73270655
14/01/2023;14:10:00;RIALMA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-15,375852;-49,55616
14/01/2023;06:00:00;SAO GERALDO DO ARAGUAIA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Aclive;-6,312557;-48,594467
14/01/2023;16:50:00;CAJATI;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;"Aclive;Curva;Viaduto";-24,83558399;-48,2223738
14/01/2023;19:30:00;VILHENA;Ausência de sinalização;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Reta;-12,67638631;-60,29635324
14/01/2023;16:00:00;GUARANTA DO NORTE;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Declive;Curva";-9,60089407;-54,88393351
03/01/2023;22:15:00;SAO JOSE DOS PINHAIS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;-25,56891753;-49,2283069
15/01/2023;09:40:00;FORQUILHA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Curva;-3,80136098;-40,20767198
15/01/2023;14:20:00;ARACRUZ;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Aclive";-19,61640717;-40,21532077
15/01/2023;14:10:00;SANTO ANTONIO DA PLATINA;Problema com o freio;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Rotatória;Declive";-23,2795313;-50,05553484
15/01/2023;16:00:00;TUBARAO;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;Reta;-28,501444;-49,04690399
15/01/2023;16:00:00;ITUMBIARA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Declive;-18,2326;-49,2614
15/01/2023;17:15:00;SAO LOURENCO DO SUL;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Desvio Temporário;-31,31536934;-52,02399357
15/01/2023;10:40:00;FRUTA DE LEITE;Velocidade Incompatível;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Aclive;Curva";-16,26002936;-42,42421031
15/01/2023;21:50:00;BOM DESPACHO;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Reta;-19,78539973;-45,28487104
16/01/2023;07:30:00;PIRAI;Curva acentuada;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-22,665695;-43,864075
16/01/2023;07:30:00;RIO NOVO DO SUL;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;-20,86182443;-40,87482893
16/01/2023;10:00:00;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Não Informado;Céu Claro;Dupla;Reta;-15,81589;-47,949594
16/01/2023;10:45:00;GUAPIMIRIM;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Curva;-22,46643519;-43,00088701
16/01/2023;17:00:00;RIO VERDE;Ausência de sinalização;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Reta;Declive";-17,79595391;-50,88555295
16/01/2023;18:45:00;IMBITUBA;Velocidade Incompatível;Colisão traseira;Com Vítimas Fatais;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;-28,1417472;-48,6920212
16/01/2023;22:00:00;COXIM;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;-18,15529422;-54,67066723
16/01/2023;22:20:00;BRUNOPOLIS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Curva;-27,31912401;-50,76580524
16/01/2023;19:30:00;DIAMANTINO;Chuva;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Chuva;Simples;Reta;-14,2536656;-56,1397763
17/01/2023;04:00:00;CAMANDUCAIA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Declive;Curva";-22,7680939;-46,20854399
16/01/2023;23:25:00;LUZ;Ausência de sinalização;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Decrescente;Vento;Simples;"Reta;Declive";-19,75250409;-45,81968114
17/01/2023;03:48:00;ARAGUATINS;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Curva;-5,78393405;-48,02665238
17/01/2023;08:10:00;CAMPINA GRANDE DO SUL;Velocidade Incompatível;Tombamento;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Curva;-25,20185401;-48,8962139
17/01/2023;07:30:00;GUARANIACU;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Reta";-25,11722483;-52,81349172
17/01/2023;09:13:00;RECIFE;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Curva;-8,093369;-34,947464
17/01/2023;08:00:00;GUARANIACU;Obstrução na via;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;-25,12174422;-52,80554699
17/01/2023;09:45:00;SANTO ANTONIO DA PLATINA;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-23,22262134;-50,02015382
17/01/2023;11:30:00;GUARAI;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;-8,93568917;-48,50773634
17/01/2023;12:20:00;VARGEM BONITA;Chuva;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Aclive;Curva";-26,982269;-51,75414
17/01/2023;12:40:00;SAO MIGUEL DE TAIPU;Acumulo de água sobre o pavimento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;-7,19100704;-35,18355366
17/01/2023;16:40:00;NOSSA SENHORA DO SOCORRO;Manobra de mudança de faixa;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Aclive;-10,90650933;-37,11561978
17/01/2023;09:10:00;NOVA SERRANA;Velocidade Incompatível;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-19,89666118;-44,85116191
17/01/2023;20:20:00;CAPANEMA;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Anoitecer;Decrescente;Nublado;Dupla;"Curva;Aclive";-25,595093;-53,629269
17/01/2023;19:00:00;TERESINA;Obstrução na via;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Decrescente;Chuva;Simples;Reta;-5,069324;-42,634327
17/01/2023;23:10:00;GUARAPARI;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Em Obras;Curva";-20,639;-40,545
18/01/2023;01:30:00;POUSO ALTO;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;"Curva;Declive";-22,17502858;-44,97005105
17/01/2023;12:05:00;NOVA SOURE;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-11,28631368;-38,42857372
16/01/2023;17:45:00;XAXIM;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Reta;Aclive";-26,91486;-52,480682
18/01/2023;09:40:00;SANTA MARIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Aclive;Viaduto";-29,7037466;-53,79524635
18/01/2023;07:30:00;SANTANA DA BOA VISTA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-30,91242801;-53,10603527
18/01/2023;07:50:00;TERESINA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;-5,14169858;-42,78157276
18/01/2023;12:54:00;BRASILIA;Velocidade Incompatível;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Retorno Regulamentado;Viaduto";-15,594831;-47,658615
17/01/2023;23:50:00;BLUMENAU;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;-26,88219146;-49,15933371
18/01/2023;15:15:00;IRAUCUBA;Acumulo de água sobre o pavimento;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Chuva;Simples;Curva;-3,72962497;-39,91024017
18/01/2023;18:20:00;VIANA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;-20,35374444;-40,4156433
18/01/2023;18:35:00;CAETANOPOLIS;Obstrução na via;Eventos atípicos;Sem Vítimas;Anoitecer;Crescente;Nublado;Dupla;Reta;-19,3907;-44,3355
18/01/2023;20:15:00;ARACATI;Afundamento ou ondulação no pavimento;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;Reta;-4,57352926;-37,76245988
18/01/2023;16:30:00;PIRAPORA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Rotatória;-17,36834997;-44,94108999
18/01/2023;20:30:00;BOZANO;Ultrapassagem Indevida;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;"Curva;Declive";-28,347002;-53,710854
18/01/2023;14:00:00;MANHUACU;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Curva;-20,04682025;-42,17884094
18/01/2023;18:30:00;CHAPECO;Pista Escorregadia;Tombamento;Com Vítimas Fatais;Pleno dia;Decrescente;Garoa/Chuvisco;Múltipla;"Interseção de Vias;Aclive";-27,0256316;-52,6345637
18/01/2023;22:40:00;CACHOEIRA DOS INDIOS;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;-6,97240402;-38,73457506
18/01/2023;06:50:00;CORRENTE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Curva";-10,501587;-45,184489
19/01/2023;03:00:00;CAMPOS NOVOS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Curva;Declive";-27,596577;-51,473782
19/01/2023;07:00:00;QUATRO BARRAS;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;"Reta;Aclive";-25,30617192;-48,99337399
18/01/2023;17:00:00;PASTOS BONS;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-6,7031468;-44,2521656
19/01/2023;08:55:00;PALHOCA;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Curva;-27,683958;-48,71006
19/01/2023;11:00:00;ANCHIETA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Em Obras";-20,691717;-40,704254
19/01/2023;10:01:00;BANDEIRANTES;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Declive;-19,855787;-54,36913089
16/01/2023;21:45:00;SAO PAULO;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;"Declive;Reta";-23,50217447;-46,56452179
19/01/2023;10:00:00;BOA VISTA DO TUPIM;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-12,45256408;-40,59493303
19/01/2023;15:50:00;REGISTRO;Manobra de mudança de faixa;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Em Obras";-24,5958452;-47,8771454
19/01/2023;14:59:00;COMENDADOR LEVY GASPARIAN;Curva acentuada;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;-22,00844904;-43,24336605
19/01/2023;07:25:00;GARANHUNS;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";-8,89138375;-36,50571483
10/01/2023;23:00:00;JAGUARUNA;Chuva;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Declive;Reta";-28,59514821;-49,04716372
19/01/2023;20:00:00;SERRA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;-20,06899842;-40,3614491
19/01/2023;14:50:00;BARRA DO TURVO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Curva;Declive";-25,02487301;-48,52000237
19/01/2023;16:00:00;IBIQUERA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;-12,46702212;-40,94178597
20/01/2023;02:00:00;PRATA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;-19,146825;-48,963154
20/01/2023;10:20:00;NOVA LARANJEIRAS;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-25,30497324;-52,55909642
