data_inversa;horario;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;latitude;longitude
27/07/2026;07:50:00;SABARA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;-19,83430944;-43,85216182
27/07/2026;08:06:00;BARRO ALTO;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-14,96795796;-48,93103346
27/07/2026;07:30:00;PETROPOLIS;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-22,44268931;-43,18989364
27/07/2026;10:40:00;NOVA IGUACU;Demais falhas na via;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Desvio Temporário;Interseção de Vias;Reta;Em Obras";-22,73797045;-43,53463545
27/07/2026;11:05:00;URUGUAIANA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;-29,64211077;-56,8837738
27/07/2026;09:00:00;SAPUCAIA;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-22,019945;-42,965064
27/07/2026;08:10:00;ITAGUAI;Acumulo de areia ou detritos sobre o pavimento;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-22,85591395;-43,7631139
27/07/2026;16:30:00;APARECIDA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-22,8603;-45,2529
27/07/2026;16:40:00;SANTA LUZIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Aclive;Reta";-19,81222119;-43,79683906
27/07/2026;20:43:00;BRASILIA;Sinalização mal posicionada;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;-15,684312;-47,723058
27/07/2026;22:30:00;POSSE;Animais na Pista;Atropelamento de Animal;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-14,269355;-46,382247
27/07/2026;18:45:00;PETROPOLIS;Acumulo de água sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;"Curva;Declive";-22,5510902;-43,225708
27/07/2026;00:30:00;CACERES;Animais na Pista;Atropelamento de Animal;Sem Vítimas;Plena Noite;Decrescente;Ignorado;Simples;Reta;-16,04175687;-57,72057424
26/07/2026;04:50:00;CAETANOPOLIS;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Declive";-19,367908;-44,337189
26/07/2026;10:30:00;FLORESTAL;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Declive";-19,921;-44,4903
26/07/2026;11:00:00;AQUIDAUANA;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Aclive";-20,3969843;-56,0839793
26/07/2026;13:15:00;MOEMA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Ponte;Declive;Reta";-19,78571444;-45,3780359
26/07/2026;11:10:00;INHAPIM;Velocidade Incompatível;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-19,516568;-42,128107
26/07/2026;14:30:00;ITAQUIRAI;Conversão proibida;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-23,463738;-54,192498
26/07/2026;14:27:00;MARCOLANDIA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Declive";-7,40746736;-40,71489608
26/07/2026;11:26:00;TRAIRAO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";-4,73297302;-56,04706403
26/07/2026;18:20:00;VOLTA REDONDA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Ponte";-22,47754226;-44,0631178
26/07/2026;15:40:00;BOA VIAGEM;Velocidade Incompatível;Tombamento;Sem Vítimas;Pleno dia;Crescente;Sol;Simples;Curva;-5,329773;-39,93064
26/07/2026;04:15:00;BIGUACU;Neblina;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Múltipla;Reta;-27,504205;-48,65038
26/07/2026;04:20:00;VALPARAISO DE GOIAS;Retorno proibido;Colisão transversal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-16,07904159;-47,98598226
26/07/2026;05:40:00;ANAPOLIS;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-16,3865082;-48,9554102
26/07/2026;04:30:00;NOBRES;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;"Aclive;Viaduto";-14,715852;-56,323131
26/07/2026;06:40:00;CARIACICA;Animais na Pista;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Aclive";-20,2892011;-40,3920058
26/07/2026;03:24:00;PIRAPORA;Animais na Pista;Atropelamento de Animal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-17,22212364;-44,82268923
26/07/2026;07:10:00;NOVA IGUACU;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Garoa/Chuvisco;Dupla;Reta;-22,67817399;-43,53844987
26/07/2026;07:00:00;CAMBUI;Neblina;Colisão com objeto;Com Vítimas Feridas;Amanhecer;Decrescente;Nevoeiro/Neblina;Dupla;Reta;-22,53393387;-46,03536487
26/07/2026;05:00:00;POSSE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Aclive;-14,213553;-46,334628
26/07/2026;08:35:00;TERESINA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Retorno Regulamentado";-5,273575;-42,726275
26/07/2026;09:40:00;SAO PAULO;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;-23,4677287;-46,57087175
26/07/2026;07:50:00;HUMAITA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;-7,51513;-63,02926
26/07/2026;08:30:00;CEU AZUL;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-25,11796051;-53,79794296
26/07/2026;10:33:00;PRESIDENTE KENNEDY;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive";-8,43291;-48,48289
26/07/2026;14:15:00;MANDIRITUBA;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-25,865555;-49,382671
26/07/2026;11:45:00;JOINVILLE;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Viaduto;-26,25745871;-48,90477983
26/07/2026;13:50:00;SOORETAMA;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-19,04764267;-40,0276719
26/07/2026;14:50:00;PADRE BERNARDO;Falta de acostamento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;-15,18276;-48,284531
26/07/2026;15:30:00;CONSELHEIRO LAFAIETE;Conversão proibida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-20,70398508;-43,79263815
26/07/2026;16:30:00;CAPAO DO LEAO;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;-31,735987;-52,543095
26/07/2026;16:00:00;GASPAR;Retorno proibido;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-26,9112545;-48,95086018
26/07/2026;18:20:00;ANAPOLIS;Conversão proibida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Crescente;Ignorado;Simples;"Reta;Aclive";-16,27473471;-48,94094038
26/07/2026;17:51:00;NATAL;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;"Reta;Declive";-5,711545;-35,270305
26/07/2026;15:51:00;PETROPOLIS;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Curva;Declive;Em Obras";-22,5523973;-43,2512008
26/07/2026;18:30:00;REMIGIO;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-6,9747109;-35,8168351
26/07/2026;18:00:00;SEABRA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-12,46971719;-41,7007447
26/07/2026;17:50:00;GUAPIMIRIM;Conversão proibida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;-22,51633;-43,00082
26/07/2026;19:00:00;CONCEICAO DO CASTELO;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;-20,3427;-41,2388
26/07/2026;19:00:00;CARDOSO MOREIRA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-21,487458;-41,639417
26/07/2026;20:40:00;FEIRA DE SANTANA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-12,2437;-38,936405
26/07/2026;03:00:00;VILA FLORES;Acesso irregular;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-28,86809009;-51,55196309
26/07/2026;03:45:00;VILA FLORES;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;"Curva;Declive";-28,83997;-51,573662
26/07/2026;18:10:00;CAMPOS DOS GOYTACAZES;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-21,75831;-41,24837
26/07/2026;22:00:00;PARAIBA DO SUL;Conversão proibida;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Nublado;Simples;Reta;-22,1682033;-43,3227567
26/07/2026;18:45:00;CAMPO REDONDO;Deficiência do Sistema de Iluminação/Sinalização;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-6,20300403;-36,15578525
25/07/2026;07:40:00;DOURADOS;Condutor usando celular;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Aclive";-22,25520086;-54,86763239
25/07/2026;13:20:00;BARREIRAS;Demais Fenômenos da natureza;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Reta";-12,11668;-45,242989
25/07/2026;17:30:00;ITAPECURU MIRIM;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Curva;-3,35476;-44,41172
25/07/2026;22:50:00;SANTA MARIANA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-23,14459;-50,58493
25/07/2026;00:20:00;CONTAGEM;Velocidade Incompatível;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;"Reta;Aclive";-19,959055;-44,032475
25/07/2026;07:15:00;ITAPEMA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;-27,10139873;-48,61775031
25/07/2026;07:15:00;LAVRAS;Chuva;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;-21,272916;-45,136746
25/07/2026;05:50:00;SERRINHA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-11,6736;-38,9974
25/07/2026;04:35:00;CAMANDUCAIA;Chuva;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Reta;-22,68933957;-46,10713005
25/07/2026;04:00:00;BOM JESUS;Animais na Pista;Atropelamento de Animal;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Declive;-9,14274;-44,404607
25/07/2026;08:20:00;HIDROLANDIA;Afundamento ou ondulação no pavimento;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;-16,93606081;-49,25346248
25/07/2026;08:20:00;JANDAIA DO SUL;Acumulo de água sobre o pavimento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;-23,605934;-51,665405
25/07/2026;08:30:00;ITATIAIUCU;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;-20,25185875;-44,4104212
25/07/2026;08:10:00;GOVERNADOR VALADARES;Acumulo de areia ou detritos sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-18,88379678;-41,95051789
25/07/2026;09:00:00;SANTO ANTONIO DO DESCOBERTO;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive";-16,117185;-48,319113
25/07/2026;08:35:00;CANINDE;Demais falhas na via;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Declive";-4,410371;-39,325743
25/07/2026;10:20:00;BOM JESUS DO AMPARO;Condutor usando celular;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive";-19,748769;-43,489641
25/07/2026;12:00:00;RANCHO QUEIMADO;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-27,6832546;-49,1437941
25/07/2026;12:10:00;IGARAPE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Declive";-20,11067;-44,326424
25/07/2026;07:20:00;POUSO REDONDO;Velocidade Incompatível;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Crescente;Garoa/Chuvisco;Simples;Curva;-27,29685;-50,07508
25/07/2026;11:05:00;CAMAQUA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;-30,78520766;-51,66520528
25/07/2026;13:25:00;CANOAS;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-29,92554344;-51,17756952
25/07/2026;12:30:00;GUAIRACA;Acumulo de água sobre o pavimento;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;-22,92867406;-52,8045845
25/07/2026;14:00:00;PICOS;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Curva;Aclive";-7,030385;-41,555979
25/07/2026;15:30:00;UBAPORANGA;Acesso irregular;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;-19,61712;-42,11031
25/07/2026;16:30:00;EUSEBIO;Demais falhas na via;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-3,89562;-38,50319
25/07/2026;17:00:00;IBOTIRAMA;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Ponte;-12,18068488;-43,22677016
25/07/2026;16:40:00;CRISTALINA;Animais na Pista;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-16,8617153;-47,6777422
25/07/2026;17:50:00;BETIM;Velocidade Incompatível;Colisão transversal;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;-19,96429863;-44,17223931
25/07/2026;15:00:00;MARECHAL CANDIDO RONDON;Curva acentuada;Colisão lateral sentido oposto;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Aclive";-24,56649804;-54,03390376
25/07/2026;19:00:00;CARAI;Iluminação deficiente;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-17,290622;-41,518428
25/07/2026;16:50:00;JAGUARARI;Pista Escorregadia;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;-10,271127;-40,178272
25/07/2026;19:00:00;SOLEDADE;Acesso irregular;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Reta;Em Obras";-28,697275;-52,5854
25/07/2026;20:30:00;FUNDAO;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;-19,93482506;-40,40546179
25/07/2026;20:00:00;MALTA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-6,909935;-37,501135
25/07/2026;20:20:00;TIANGUA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-3,82559899;-41,10708173
25/07/2026;20:35:00;IPUIUNA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-22,08377087;-46,23440623
25/07/2026;21:00:00;ITABUNA;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-14,780442;-39,289163
25/07/2026;22:40:00;ANAPOLIS;Deficiência do Sistema de Iluminação/Sinalização;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;-16,277359;-48,941557
25/07/2026;22:00:00;SAPUCAIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-21,940823;-42,814896
25/07/2026;23:30:00;ATILIO VIVACQUA;Chuva;Capotamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;-20,9893127;-41,11862481
25/07/2026;20:07:00;JUSCIMEIRA;Afundamento ou ondulação no pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Aclive";-16,14213833;-54,82003667
25/07/2026;23:40:00;SANTO ANTONIO DE JESUS;Ultrapassagem Indevida;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;-13,0134386;-39,290784
25/07/2026;07:20:00;CORRENTINA;Curva acentuada;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;-13,39701;-44,55814
25/07/2026;00:30:00;ANTONINA;Acumulo de água sobre o pavimento;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Curva;-25,10794195;-48,74246344
25/07/2026;00:30:00;ANTONINA;Acumulo de água sobre o pavimento;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;-25,10827226;-48,74383673
24/07/2026;05:15:00;ANCHIETA;Acesso irregular;Colisão frontal;Com Vítimas Feridas;Amanhecer;Decrescente;Nublado;Simples;Reta;-20,7146261;-40,7273918
24/07/2026;04:40:00;PACAJUS;Ultrapassagem Indevida;Colisão com objeto;Com Vítimas Fatais;Amanhecer;Decrescente;Nublado;Múltipla;Reta;-4,144691;-38,477628
24/07/2026;05:05:00;APARECIDA;Acesso irregular;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;-22,8596122;-45,234188
24/07/2026;05:30:00;CAMPOS NOVOS;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Simples;"Declive;Reta";-27,3777124;-51,09339952
24/07/2026;06:02:00;INHAPIM;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Amanhecer;Crescente;Céu Claro;Simples;Curva;-19,5240638;-42,1265682
24/07/2026;08:40:00;CAMPANHA;Chuva;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;-21,70030812;-45,36730237
24/07/2026;10:30:00;IRACEMINHA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;-26,799493;-53,330418
24/07/2026;06:50:00;GUAPIMIRIM;Ultrapassagem Indevida;Tombamento;Sem Vítimas;Pleno dia;Crescente;Nevoeiro/Neblina;Simples;"Declive;Curva;Retorno Regulamentado";-22,50278861;-43,00110904
24/07/2026;16:00:00;ITUMBIARA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;-18,373728;-49,211922
24/07/2026;02:30:00;JAGUAQUARA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;-13,5215;-39,98107
24/07/2026;17:10:00;PETROPOLIS;Pista Escorregadia;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Crescente;Nevoeiro/Neblina;Dupla;"Curva;Declive";-22,471959;-43,23775146
24/07/2026;13:10:00;PRESIDENTE MEDICI;Curva acentuada;Tombamento;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Curva;-11,2015;-62,007553
24/07/2026;18:00:00;PATROCINIO;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Anoitecer;Decrescente;Chuva;Simples;Reta;-18,955447;-47,22892
24/07/2026;17:05:00;ITAJAI;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;-26,94519735;-48,68864763
24/07/2026;13:40:00;CAMPANHA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;-21,804086;-45,4764052
24/07/2026;00:20:00;SAO JOSE;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;-27,58739811;-48,61460851
24/07/2026;03:20:00;FOZ DO IGUACU;Ultrapassagem Indevida;Colisão lateral sentido oposto;Sem Vítimas;Plena Noite;Decrescente;Nublado;Simples;Aclive;-25,56763801;-54,54756202
24/07/2026;06:35:00;IBIPORA;Iluminação deficiente;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;"Reta;Aclive";-23,261857;-51,030042
24/07/2026;06:50:00;JABOATAO DOS GUARARAPES;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;-8,18471;-34,96863
24/07/2026;06:50:00;RIO LARGO;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;-9,490257;-35,81548
